date,adjClose,adjHigh,adjLow,adjOpen,adjVolume,close,divCash,high,low,open,splitFactor,volume
28/11/2006,11.66415137,11.68447883,11.42276276,11.47993375,259043659,91.81,0,91.97,89.91,90.36,1,37006200
29/11/2006,11.6628809,11.83439385,11.46595862,11.81533686,289271089,91.8,0,93.15,90.25,93,1,41324400
30/11/2006,11.64509437,11.77468194,11.56886639,11.71560525,217621817,91.66,0,92.68,91.06,92.215,1,31088800
01/12/2006,11.60189852,11.73021562,11.44690162,11.6628809,198770098,91.32,0,92.33,90.1,91.8,1,28395700
04/12/2006,11.57648919,11.69464256,11.49772028,11.67304463,177384377,91.12,0,92.05,90.5,91.88,1,25340600
05/12/2006,11.59554618,11.73021562,11.54472753,11.64445914,165709765,91.27,0,92.33,90.87,91.655,1,23672800
06/12/2006,11.41259903,11.61079178,11.39227157,11.51614204,159546259,89.83,0,91.39,89.67,90.645,1,22792300
07/12/2006,11.05813893,11.49772028,11.0403524,11.43737313,251207151,87.04,0,90.5,86.9,90.025,1,35886700
08/12/2006,11.21313582,11.35669852,11.05305706,11.08227779,196069496,88.26,0,89.39,87,87.23,1,28009900
11/12/2006,11.27538867,11.34526432,11.18645603,11.29444566,124945224,88.75,0,89.3,88.05,88.9,1,17849300
12/12/2006,10.94379696,11.28682287,10.86629851,11.25760214,256655256,86.14,0,88.84,85.53,88.61,1,36665000
13/12/2006,11.31350266,11.31604359,11.07211406,11.17375136,214263214,89.05,0,89.07,87.15,87.95,1,30609000
14/12/2006,11.24997934,11.43419696,11.21313582,11.31350266,208082908,88.55,0,90,88.26,89.05,1,29726100
15/12/2006,11.14453064,11.33510059,11.09498245,11.30969126,184984984,87.72,0,89.22,87.33,89.02,1,26426400
18/12/2006,10.85867571,11.1801037,10.74687468,11.13246121,180394380,85.47,0,88,84.59,87.625,1,25770600
19/12/2006,10.96539489,11.01240214,10.62363944,10.76466121,227851627,86.31,0,86.68,83.62,84.73,1,32550200
20/12/2006,10.7684726,11.01113167,10.76593167,10.98572235,141923041,84.76,0,86.67,84.74,86.47,1,20274700
21/12/2006,10.53216587,10.85994618,10.44323322,10.7602908,225900025,82.9,0,85.48,82.2,84.6956,1,32271400
22/12/2006,10.44323322,10.67688469,10.36700524,10.60331198,153326053,82.2,0,84.0391,81.6,83.46,1,21903700
26/12/2006,10.35557105,10.49024048,10.27680214,10.43688089,122672322,81.51,0,82.57,80.89,82.15,1,17524600
27/12/2006,10.35684151,10.4178239,9.753370008,9.928694361,483939183,81.52,0,82,76.77,78.15,1,69134100
28/12/2006,10.2742612,10.32253892,10.11926431,10.19168089,279969479,80.87,0,81.25,79.65,80.22,1,39995600
29/12/2006,10.77863634,10.84978245,10.59060732,10.66556483,269107569,84.84,0,85.4,83.36,83.95,1,38443900
03/01/2007,10.64650784,10.99969748,10.40511923,10.96285395,309580209,83.8,0,86.58,81.9,86.29,1,44225700
04/01/2007,10.88281457,10.9196581,10.64904877,10.6782695,211815311,85.66,0,85.95,83.82,84.05,1,30259300
05/01/2007,10.80531613,10.95141976,10.72273582,10.8967897,208685608,85.05,0,86.2,84.4,85.77,1,29812200
08/01/2007,10.85867571,10.99334514,10.83453685,10.92092856,199276899,85.47,0,86.53,85.28,85.96,1,28468100
09/01/2007,11.76070681,11.81279593,10.81802079,10.98318141,837325437,92.57,0,92.98,85.15,86.45,1,119617800
10/01/2007,12.32352339,12.4251607,11.87250784,12.03766847,738220738,97,0,97.8,93.45,94.75,1,105460000
11/01/2007,12.17106743,12.29557313,12.08213479,12.18885396,360063560,95.8,0,96.78,95.1,95.94,1,51437600
12/01/2007,12.02115241,12.07705292,11.84455759,12.01734101,328172928,94.62,0,95.06,93.23,94.59,1,46881800
16/01/2007,12.33622805,12.35528505,12.12660111,12.15582184,311019411,97.1,0,97.25,95.45,95.68,1,44431300
17/01/2007,12.06307779,12.39975137,12.04656173,12.39466951,411565411,94.95,0,97.6,94.82,97.56,1,58795000
18/01/2007,11.31604359,11.70226536,11.31350266,11.70099489,591151991,89.07,0,92.11,89.05,92.1,1,84450200
19/01/2007,11.24362701,11.38973064,11.19534929,11.26014307,341118741,88.5,0,89.65,88.12,88.63,1,48731200
22/01/2007,11.02637727,11.32747779,10.88154411,11.32493686,363506863,86.79,0,89.16,85.65,89.14,1,51929500
23/01/2007,10.88789644,11.11785085,10.86375758,10.89170784,301856401,85.7,0,87.51,85.51,85.73,1,43122300
24/01/2007,11.01494307,11.07211406,10.93617416,11.01240214,231953631,86.7,0,87.15,86.08,86.68,1,33136200
25/01/2007,10.95777209,11.24362701,10.92982183,11.06715924,226493626,86.25,0,88.5,86.03,87.111,1,32356200
26/01/2007,10.84724152,11.10006432,10.79769333,11.06766743,246718746,85.38,0,87.37,84.99,87.115,1,35245500
29/01/2007,10.91838763,11.00859074,10.86629851,10.96412442,225416325,85.94,0,86.65,85.53,86.3,1,32202300
30/01/2007,10.86883944,10.98826328,10.83072545,10.98064048,144492744,85.55,0,86.49,85.25,86.43,1,20641800
31/01/2007,10.89170784,10.92601043,10.71638349,10.78117727,214017514,85.73,0,86,84.35,84.86,1,30573900
01/02/2007,10.76593167,10.96031302,10.76593167,10.95523116,166085666,84.74,0,86.27,84.74,86.23,1,23726500
02/02/2007,10.76720214,10.83072545,10.63380317,10.68716276,155382655,84.75,0,85.25,83.7,84.12,1,22197500
05/02/2007,10.66429437,10.82818452,10.66429437,10.71003115,144713244,83.94,0,85.23,83.94,84.3,1,20673300
06/02/2007,10.69097416,10.73162908,10.527084,10.72908815,216098616,84.15,0,84.47,82.86,84.45,1,30871200
07/02/2007,10.94506742,10.97428815,10.61474618,10.73289955,266706566,86.15,0,86.38,83.55,84.48,1,38100900
08/02/2007,10.94887882,10.99080421,10.85105292,10.85359385,169757869,86.18,0,86.51,85.41,85.43,1,24251100
09/02/2007,10.57917312,10.95141976,10.57155032,10.91076483,215135415,83.27,0,86.2,83.21,85.88,1,30733600
12/02/2007,10.7837182,10.82183219,10.62490991,10.72654722,181018081,84.88,0,85.18,83.63,84.43,1,25859700
13/02/2007,10.76084981,10.83580732,10.71003115,10.81929126,145246645,84.7,0,85.29,84.3,85.16,1,20749500
14/02/2007,10.83707779,10.88027364,10.74433374,10.75195654,126995526,85.3,0,85.64,84.57,84.63,1,18142200
15/02/2007,10.82564359,10.87773271,10.77101354,10.85486432,90915390,85.21,0,85.62,84.78,85.44,1,12987900
16/02/2007,10.77736587,10.85105292,10.75576794,10.83072545,99967099,84.83,0,85.41,84.66,85.25,1,14281000
20/02/2007,10.91330577,10.94633789,10.69224462,10.75449748,154425754,85.9,0,86.16,84.16,84.65,1,22060800
21/02/2007,11.33255965,11.36940318,10.92092856,10.9234695,288828688,89.2,0,89.49,85.96,85.98,1,41261200
22/02/2007,11.37194411,11.53710473,11.24743841,11.53583427,209556409,89.51,0,90.81,88.53,90.8,1,29936600
23/02/2007,11.31604359,11.47739282,11.28809333,11.32747779,129473529,89.07,0,90.34,88.85,89.16,1,18496200
26/02/2007,11.26268401,11.43419696,11.13055551,11.4138695,153962353,88.65,0,90,87.61,89.84,1,21994600
27/02/2007,10.6630239,11.06322079,10.59695965,10.96412442,286453586,83.93,0,87.08,83.41,86.3,1,40921900
28/02/2007,10.74941561,10.87519178,10.54487053,10.54487053,229869029,84.61,0,85.6,83,83,1,32838400
01/03/2007,11.06067986,11.21948815,10.64015551,10.67572856,353882553,87.06,0,88.31,83.75,84.03,1,50554600
02/03/2007,10.85105292,11.12166224,10.82564359,11.02383634,215000315,85.41,0,87.54,85.21,86.77,1,30714300
05/03/2007,10.96665265,11.26268401,10.89551924,10.9120353,209725109,86.3199,0,88.65,85.76,85.89,1,29960700
06/03/2007,11.20424256,11.21948815,11.10387572,11.15469437,180796880,88.19,0,88.31,87.4,87.8,1,25828100
07/03/2007,11.14453064,11.30333893,11.11022805,11.18645603,156571256,87.72,0,88.97,87.45,88.05,1,22367300
08/03/2007,11.1801037,11.27157727,11.11149851,11.25506121,127752927,88,0,88.72,87.46,88.59,1,18250400
09/03/2007,11.1762923,11.28809333,11.10387572,11.281741,112959112,87.97,0,88.85,87.4,88.8,1,16137000
12/03/2007,11.4176809,11.43292649,11.17883323,11.18899696,182352282,89.87,0,89.99,87.99,88.07,1,26050300
13/03/2007,11.23092235,11.51042494,11.23092235,11.35923945,216972916,88.4,0,90.6,88.4,89.41,1,30996100
14/03/2007,11.43419696,11.43419696,11.16993996,11.25633168,199146699,90,0,90,87.92,88.6,1,28449500
15/03/2007,11.37956691,11.47993375,11.34653478,11.4291151,139874839,89.57,0,90.36,89.31,89.96,1,19982100
16/03/2007,11.38210784,11.43292649,11.34780525,11.37550142,142926142,89.59,0,89.99,89.32,89.538,1,20418000
19/03/2007,11.57775966,11.63111924,11.38210784,11.46468815,178240478,91.13,0,91.55,89.59,90.24,1,25462900
20/03/2007,11.62222598,11.66796277,11.56886639,11.60570992,122229222,91.48,0,91.84,91.06,91.35,1,17461300
21/03/2007,11.92586743,11.94238349,11.64382391,11.68701976,171724171,93.87,0,94,91.65,91.99,1,24532000
22/03/2007,11.93730163,11.98812028,11.81533686,11.9080809,140373240,93.96,0,94.36,93,93.73,1,20053300
23/03/2007,11.88140111,11.95127676,11.85345085,11.85980318,112721112,93.52,0,94.07,93.3,93.35,1,16103000
26/03/2007,12.17741976,12.1837721,11.85345085,11.94111303,216247016,95.85,0,95.9,93.3,93.99,1,30892400
27/03/2007,12.12787158,12.30192546,12.06943013,12.15963323,233013433,95.46,0,96.83,95,95.71,1,33287600
28/03/2007,11.84582805,12.12024878,11.83439385,12.05418453,235584535,93.24,0,95.4,93.15,94.88,1,33654900
29/03/2007,11.91062183,11.96652235,11.71751095,11.96652235,181431081,93.75,0,94.19,92.23,94.19,1,25918700
30/03/2007,11.80390266,12.0287752,11.7835752,11.97795655,150139650,92.91,0,94.68,92.75,94.28,1,21448500
02/04/2007,11.89791717,11.97414515,11.81787779,11.96017002,125498225,93.65,0,94.25,93.02,94.14,1,17928300
03/04/2007,12.00590681,12.09865085,11.9118923,11.96017002,145983745,94.5,0,95.23,93.76,94.14,1,20854800
04/04/2007,11.97668608,12.08721665,11.95889956,12.06180733,119196119,94.27,0,95.14,94.13,94.94,1,17028000
05/04/2007,12.0287752,12.0287752,11.88140111,11.95762909,88879088,94.68,0,94.68,93.52,94.12,1,12697000
09/04/2007,11.89791717,12.10754412,11.82041873,12.09610992,103335503,93.65,0,95.3,93.04,95.21,1,14762200
10/04/2007,11.97414515,11.97516152,11.86742598,11.9004581,88116788,94.25,0,94.258,93.41,93.67,1,12588100
11/04/2007,11.76324774,11.93603116,11.73021562,11.92967883,137254737,92.59,0,93.95,92.33,93.9,1,19607800
12/04/2007,11.71242909,11.72767468,11.52567054,11.69337209,164169064,92.19,0,92.31,90.72,92.04,1,23452700
13/04/2007,11.46468815,11.61207495,11.44180705,11.54853893,179985579,90.24,0,91.4001,90.0599,90.9,1,25712200
16/04/2007,11.61587365,11.62476691,11.46595862,11.50661354,152258552,91.43,0,91.5,90.25,90.57,1,21751200
17/04/2007,11.47866328,11.72640422,11.39608297,11.68829023,187980287,90.35,0,92.3,89.7,92,1,26854300
18/04/2007,11.48501561,11.5421866,11.38337831,11.45452442,116011116,90.4,0,90.85,89.6,90.16,1,16573000
19/04/2007,11.46849955,11.59300525,11.41259903,11.45833582,106478506,90.27,0,91.25,89.83,90.19,1,15211200
20/04/2007,11.5574322,11.58411199,11.50407261,11.54714142,130695030,90.97,0,91.18,90.55,90.889,1,18670700
23/04/2007,11.88013064,11.91697417,11.61460318,11.63556587,195072695,93.51,0,93.8,91.42,91.585,1,27867500
24/04/2007,11.84582805,12.24602495,11.59935758,11.93730163,263813463,93.24,0,96.39,91.3,93.96,1,37687600
25/04/2007,12.11364235,12.12024878,11.91697417,11.97160422,296786296,95.348,0,95.4,93.8,94.23,1,42398000
26/04/2007,12.5572892,13.02227987,12.48868401,12.90539697,434444934,98.84,0,102.5,98.3,101.58,1,62063500
27/04/2007,12.69449956,12.69831096,12.41118557,12.47343842,174851074,99.92,0,99.95,97.69,98.18,1,24978700
30/04/2007,12.67925396,12.83170992,12.6627379,12.71609749,154127554,99.8,0,101,99.67,100.09,1,22018200
01/05/2007,12.63732857,12.74912961,12.52044567,12.65257417,133131033,99.47,0,100.35,98.55,99.59,1,19018700
02/05/2007,12.75421148,12.77326847,12.63732857,12.66019697,126286426,100.39,0,100.54,99.47,99.65,1,18040900
03/05/2007,12.75548194,12.88888091,12.70593376,12.79740733,144019544,100.4,0,101.45,100.01,100.73,1,20574200
04/05/2007,12.80757106,12.9079379,12.76818661,12.8063006,95496895,100.81,0,101.6,100.5,100.8,1,13642400
07/05/2007,13.20268609,13.25731614,12.83298039,12.84187365,215389515,103.92,0,104.35,101.01,101.08,1,30769900
08/05/2007,13.34751925,13.35895345,13.13916277,13.14551511,195999495,105.06,0,105.15,103.42,103.47,1,27999900
09/05/2007,13.57874412,13.58890786,13.32592133,13.32846226,179439579,106.88,0,106.96,104.89,104.91,1,25634200
10/05/2007,13.63718558,13.82775552,13.45677936,13.54698247,299314699,107.34,0,108.84,105.92,106.63,1,42759200
11/05/2007,13.81505086,13.86459905,13.56603946,13.68800423,163424263,108.74,0,109.13,106.78,107.74,1,23346300
14/05/2007,13.89381977,13.97512962,13.75279801,13.9268519,162986762,109.36,0,110,108.25,109.62,1,23283800
15/05/2007,13.66005397,14.00053895,13.52792547,13.92049957,238628838,107.52,0,110.2,106.48,109.57,1,34089800
16/05/2007,13.63718558,13.82648506,13.13916277,13.78837107,281692181,107.34,0,108.83,103.42,108.53,1,40241700
17/05/2007,13.9039835,13.95861356,13.61304672,13.61304672,183822983,109.44,0,109.87,107.15,107.15,1,26260400
18/05/2007,13.97767055,14.05643946,13.94590889,14.00435034,155336455,110.02,0,110.64,109.77,110.23,1,22190900
21/05/2007,14.22668195,14.28639387,13.98148195,14.01451408,159973259,111.98,0,112.45,110.05,110.31,1,22853300
22/05/2007,14.4248747,14.45155449,14.23049335,14.29147574,143102543,113.54,0,113.75,112.01,112.49,1,20443200
23/05/2007,14.34229439,14.61036278,14.3041804,14.48585708,227843927,112.89,0,115,112.59,114.02,1,32549100
24/05/2007,14.0627918,14.5417576,14.02213687,14.33213066,221840721,110.69,0,114.46,110.37,112.81,1,31691500
25/05/2007,14.43503843,14.45536589,14.16569957,14.22922288,158240058,113.62,0,113.78,111.5,112,1,22605700
29/05/2007,14.52778247,14.59257626,14.31688506,14.54048714,161423661,114.35,0,114.86,112.69,114.45,1,23060500
30/05/2007,15.08932859,15.10330372,14.42360423,14.52143014,369611569,118.77,0,118.88,113.53,114.3,1,52801600
31/05/2007,15.39690849,15.52128714,15.18728154,15.25448921,324266924,121.191,0,122.17,119.541,120.07,1,46323800
01/06/2007,15.04232134,15.39678144,15.02834621,15.38534724,221315721,118.4,0,121.19,118.29,121.1,1,31616500
04/06/2007,15.41456797,15.46538662,14.97879802,15.07154206,221668521,121.33,0,121.73,117.9,118.63,1,31666900
05/06/2007,15.58481046,15.58735139,15.30911926,15.4247317,230196630,122.67,0,122.69,120.5,121.41,1,32885200
06/06/2007,15.70804569,15.76013481,15.49333688,15.5378032,278060578,123.64,0,124.05,121.95,122.3,1,39722900
07/06/2007,15.7625487,16.21242082,15.65087471,15.87955865,478770378,124.069,0,127.61,123.19,124.99,1,68395700
08/06/2007,15.81603533,15.98627782,15.53653274,15.98564258,310420910,124.49,0,125.83,122.29,125.825,1,44345800
11/06/2007,15.26973481,16.02693274,15.1871545,16.00787575,468565068,120.19,0,126.15,119.54,126,1,66937800
12/06/2007,15.29387367,15.46284569,15.03088714,15.16301564,356641956,120.38,0,121.71,118.31,119.35,1,50948800
13/06/2007,14.92797937,15.39678144,14.66118144,15.39169958,430338730,117.5,0,121.19,115.4,121.15,1,61476900
14/06/2007,15.08678766,15.1757203,14.790769,14.88986538,243316743,118.75,0,119.45,116.42,117.2,1,34759500
15/06/2007,15.30911926,15.33071719,15.22780942,15.32436486,202804902,120.5,0,120.67,119.86,120.62,1,28972100
18/06/2007,15.89226331,15.90369751,15.5682944,15.6623089,227651427,125.09,0,125.18,122.54,123.28,1,32521600
19/06/2007,15.71058662,15.88209958,15.61530165,15.84144466,235756735,123.66,0,125.01,122.91,124.69,1,33679500
20/06/2007,15.44251823,15.83763326,15.4361659,15.73726642,224378224,121.55,0,124.66,121.5,123.87,1,32054000
21/06/2007,15.74107782,15.790626,15.33706952,15.46157522,216761516,123.9,0,124.29,120.72,121.7,1,30965900
22/06/2007,15.62673585,15.81095346,15.54796693,15.73472548,157969157,123,0,124.45,122.38,123.85,1,22567000
25/06/2007,15.54288507,15.89226331,15.38026538,15.77792134,241351141,122.34,0,125.09,121.06,124.19,1,34478700
26/06/2007,15.20112963,15.75378248,15.08297626,15.75124155,336251636,119.65,0,124,118.72,123.98,1,48035900
27/06/2007,15.48571408,15.50477108,15.15158144,15.32309439,243674443,121.89,0,122.04,119.26,120.61,1,34810600
28/06/2007,15.31674206,15.56194206,15.24559595,15.545426,209536109,120.56,0,122.49,120,122.36,1,29933700
29/06/2007,15.50477108,15.75378248,15.38407678,15.49587781,284460684,122.04,0,124,121.09,121.97,1,40637200
02/07/2007,15.40567471,15.51112341,15.15666331,15.37899491,248715848,121.26,0,122.09,119.3,121.05,1,35530800
03/07/2007,16.15652031,16.18574103,15.4361659,15.49968921,290620690,127.17,0,127.4,121.5,122,1,41517200
05/07/2007,16.86544052,16.89339078,16.34963119,16.36360632,363263263,132.75,0,132.97,128.69,128.8,1,51894700
06/07/2007,16.80826953,16.94039803,16.56688093,16.91371824,218673918,132.3,0,133.34,130.4,133.13,1,31239100
09/07/2007,16.55800037,16.88449751,16.41188404,16.81843326,248955248,130.3301,0,132.9,129.18,132.38,1,35565000
10/07/2007,16.81462186,17.08777213,16.36487678,16.37377005,313752213,132.35,0,134.5,128.81,128.88,1,44821700
11/07/2007,16.81970373,16.98613482,16.68249337,16.77904881,205443205,132.39,0,133.7,131.31,132.07,1,29349000
12/07/2007,17.03312937,17.05474,16.81970373,17.00519181,176152376,134.0699,0,134.24,132.39,133.85,1,25164600
13/07/2007,17.49813275,17.51337835,17.09031306,17.15510684,226901726,137.73,0,137.85,134.52,135.03,1,32414500
16/07/2007,17.54514,17.78398767,17.46891202,17.58198353,234028434,138.1,0,139.98,137.5,138.39,1,33432600
17/07/2007,17.64803507,17.73570995,17.46891202,17.57054933,177490077,138.9099,0,139.6,137.5,138.3,1,25355700
18/07/2007,17.54768094,17.58833586,17.28342394,17.5565742,189214389,138.12,0,138.44,136.04,138.19,1,27030600
19/07/2007,17.78652861,17.88943638,17.74206228,17.8246426,183223083,140,0,140.81,139.65,140.3,1,26174700
20/07/2007,18.26295348,18.31758353,17.78652861,17.99615555,291943691,143.75,0,144.18,140,141.65,1,41706200
23/07/2007,18.25660115,18.44971203,17.90468197,18.20705296,259122759,143.7,0,145.22,140.93,143.31,1,37017500
24/07/2007,17.13730761,17.91357524,17.0433058,17.64423638,448823648,134.8899,0,141,134.15,138.88,1,64117600
25/07/2007,17.43842083,17.57817213,17.15129544,17.44985503,374046074,137.26,0,138.36,135,137.35,1,53435100
26/07/2007,18.5488084,18.86642499,17.40030684,18.53229234,546657846,146,0,148.5,136.96,145.87,1,78093900
27/07/2007,18.27565814,18.91978457,18.26676488,18.57294726,290274890,143.85,0,148.92,143.78,146.19,1,41467800
30/07/2007,17.96820529,18.47893276,17.73189855,18.33664053,276747376,141.43,0,145.45,139.57,144.33,1,39535300
31/07/2007,16.73966435,18.22865089,16.70917316,18.16385711,440598640,131.76,0,143.48,131.52,142.97,1,62942600
01/08/2007,17.15129544,17.19957316,16.23274829,16.97851202,437539637,135,0,135.38,127.77,133.64,1,62505600
02/08/2007,17.34059492,17.40030684,17.0433058,17.36092239,213161413,136.49,0,136.96,134.15,136.65,1,30451600
03/08/2007,16.75108584,17.27198974,16.70663223,17.18432757,169797069,131.8499,0,135.95,131.5,135.26,1,24256700
06/08/2007,17.1830571,17.18559803,16.300083,16.88449751,231292831,135.25,0,135.27,128.3,132.9,1,33041800
07/08/2007,17.15511955,17.4358799,16.85019492,17.14367264,237484337,135.0301,0,137.24,132.63,134.94,1,33926300
08/08/2007,17.02551928,17.38760218,16.77015554,17.37489752,202024402,134.01,0,136.86,132,136.76,1,28860600
09/08/2007,16.05742393,16.89720218,15.89226331,16.65708404,281349181,126.39,0,133,125.09,131.11,1,40192700
10/08/2007,15.88082911,16.23020735,15.28370994,15.64198144,352687652,125,0,127.75,120.3,123.12,1,50383900
13/08/2007,16.23528922,16.43348197,16.07139906,16.3038944,188228088,127.79,0,129.35,126.5,128.33,1,26889700
14/08/2007,15.75759388,16.300083,15.71693896,16.29881253,184751884,124.03,0,128.3,123.71,128.29,1,26393100
15/08/2007,15.23289128,15.86304258,15.20112963,15.59370372,248213248,119.9,0,124.86,119.65,122.74,1,35459000
16/08/2007,14.87080838,15.055026,14.18094516,14.86572652,466672966,117.05,0,118.5,111.62,117.01,1,66667500
17/08/2007,15.50731201,15.69025916,15.22272755,15.50095968,298765898,122.06,0,123.5,119.82,122.01,1,42680800
20/08/2007,15.52763947,15.8173058,15.30911926,15.74870061,200829500,122.22,0,124.5,120.5,123.96,1,28689900
21/08/2007,16.20733896,16.38393378,15.37264258,15.52636901,325762125,127.57,0,128.96,121,122.21,1,46537400
22/08/2007,16.83494933,16.86544052,16.55798767,16.67105917,265441665,132.51,0,132.75,130.33,131.22,1,37920200
23/08/2007,16.65200217,16.94039803,16.48557109,16.90863637,216709716,131.07,0,133.34,129.76,133.09,1,30958500
24/08/2007,17.18940943,17.1983027,16.49192342,16.58339699,227958727,135.3,0,135.37,129.81,130.53,1,32565500
27/08/2007,16.8019172,17.10809959,16.78286021,16.9468393,176860076,132.25,0,134.66,132.1,133.3907,1,25265700
28/08/2007,16.11205398,16.82224466,16.08791512,16.64183844,294841694,126.82,0,132.41,126.63,130.99,1,42120200
29/08/2007,17.03441254,17.0471172,16.45762083,16.50081668,291715491,134.08,0,134.18,129.54,129.88,1,41673600
30/08/2007,17.31010373,17.564197,16.80826953,16.85527679,358895958,136.25,0,138.25,132.3,132.67,1,51270800
31/08/2007,17.59341772,17.74206228,17.45747783,17.72173482,219222019,138.48,0,139.65,137.41,139.49,1,31317400
04/09/2007,18.3150426,18.51450581,17.76620114,17.77890581,329211029,144.16,0,145.73,139.84,139.94,1,47030100
05/09/2007,17.37489752,18.52848094,17.29104674,18.41795037,582056182,136.76,0,145.84,136.1,144.97,1,83150800
06/09/2007,17.15256591,17.47780529,16.86035865,17.22371202,475315875,135.01,0,137.57,132.71,135.57,1,67902200
07/09/2007,16.74093482,16.80826953,16.51606228,16.77142601,357644357,131.77,0,132.3,130,132.01,1,51092000
10/09/2007,17.36854518,17.53751721,17.01789648,17.40538871,371960071,136.71,0,138.04,133.95,137,1,53137100
11/09/2007,17.21354829,17.57054933,16.99248715,17.51973068,242971642,135.49,0,138.3,133.75,137.9,1,34710200
12/09/2007,17.38633171,17.71030063,17.24658042,17.27707161,255692755,136.85,0,139.4,135.75,135.99,1,36527500
13/09/2007,17.43079803,17.65948197,17.36092239,17.63788405,164040964,137.2,0,139,136.65,138.83,1,23434400
14/09/2007,17.63534311,17.65694104,17.3037514,17.35075866,151830151,138.81,0,138.98,136.2,136.57,1,21690000
17/09/2007,17.58452446,17.86148612,17.48161669,17.65821151,198343098,138.41,0,140.59,137.6,138.99,1,28334700
18/09/2007,17.90341151,18.14861151,17.51083741,17.6658343,266022666,140.92,0,142.85,137.83,139.05,1,38003200
19/09/2007,17.88434181,18.18799597,17.71030063,18.17020944,256720356,140.7699,0,143.16,139.4,143.02,1,36674300
20/09/2007,17.82591306,18.01394208,17.7001369,17.8055856,172960372,140.31,0,141.79,139.32,140.15,1,24708600
21/09/2007,18.31377213,18.37729545,17.82591306,17.93136177,284720384,144.15,0,144.65,140.31,141.14,1,40674300
24/09/2007,18.83847473,19.03793794,18.63138871,18.64155245,263040663,148.28,0,149.85,146.65,146.73,1,37577200
25/09/2007,19.46100323,19.46608509,18.65298664,18.65552758,298137998,153.18,0,153.22,146.82,146.84,1,42591100
26/09/2007,19.40891411,19.6922281,19.21580323,19.62489338,243817243,152.77,0,155,151.25,154.47,1,34831000
27/09/2007,19.62870478,19.63124572,19.35174312,19.53596074,164549864,154.5,0,154.52,152.32,153.77,1,23507100
28/09/2007,19.49784675,19.64140945,19.40637318,19.49403535,153775453,153.47,0,154.6,152.75,153.44,1,21967900
01/10/2007,19.86234354,19.99841048,19.42924157,19.64522085,209267309,156.339,0,157.41,152.93,154.63,1,29895300
02/10/2007,20.13053898,20.14832551,19.8052996,19.88915038,198017598,158.45,0,158.59,155.89,156.55,1,28288200
03/10/2007,20.06321697,20.22328303,19.94759183,20.04541774,173129773,157.9201,0,159.18,157.01,157.78,1,24732800
04/10/2007,19.84976592,20.08353173,19.50165815,20.073368,164239764,156.24,0,158.08,153.5,158,1,23462800
05/10/2007,20.51166618,20.52819494,20.03525401,20.11910479,235868035,161.4499,0,161.58,157.7,158.36,1,33695400
08/10/2007,21.33240013,21.33240013,20.70478976,20.77085401,208982408,167.91,0,167.91,162.97,163.49,1,29854600
09/10/2007,21.3260478,21.73894936,21.17613277,21.62333692,276071876,167.86,0,171.11,166.68,170.2,1,39438800
10/10/2007,21.1901079,21.32858873,21.03892241,21.28666334,166897666,166.79,0,167.88,165.6,167.55,1,23842500
11/10/2007,20.61077526,21.66653277,19.46989649,21.52169961,194872809,162.23,0,170.54,153.25,169.4,1,27838945
12/10/2007,21.24901943,21.25236075,20.5561452,20.70987163,247044247,167.2537,0,167.28,161.8,163.01,1,35292000
15/10/2007,21.21424676,21.54329754,20.77212448,21.34129339,269482769,166.98,0,169.57,163.5,167.98,1,38497500
16/10/2007,21.54456801,21.62079599,20.98175142,21.03129961,266957866,169.58,0,170.18,165.15,165.54,1,38136800
17/10/2007,21.94730583,21.98414936,21.49374935,21.93968304,281903581,172.75,0,173.04,169.18,172.69,1,40271900
18/10/2007,22.04259081,22.13025299,21.73132656,21.78849754,205919205,173.5,0,174.19,171.05,171.5,1,29417000
19/10/2007,21.65128718,22.1861535,21.59792759,22.13660532,322945322,170.42,0,174.63,170,174.24,1,46135000
22/10/2007,22.15185091,22.22045609,21.59285843,21.64239391,412375312,174.36,0,174.9,169.9601,170.35,1,58910700
23/10/2007,23.65100118,23.96099497,23.21904263,23.9559131,448791448,186.16,0,188.6,182.76,188.56,1,64113000
24/10/2007,23.62178046,23.78440015,22.77183848,23.60653486,322120722,185.93,0,187.21,179.24,185.81,1,46017200
25/10/2007,23.22158356,23.61796906,23.07929133,23.48711102,243400743,182.78,0,185.9,181.66,184.87,1,34771500
26/10/2007,23.4655131,23.55063434,23.23428822,23.54047061,176719376,184.7,0,185.37,182.88,185.29,1,25245600
29/10/2007,23.51506128,23.70563123,23.4655131,23.59255973,135138635,185.09,0,186.59,184.7,185.7,1,19305500
30/10/2007,23.75772035,24.05882087,23.4693245,23.65354211,234853734,187,0,189.37,184.73,186.18,1,33550500
31/10/2007,24.13250792,24.15410585,23.49727476,23.83775973,208327908,189.95,0,190.12,184.95,187.63,1,29761100
01/11/2007,23.81362087,24.15156491,22.86839392,23.96099497,201259301,187.44,0,190.1,180,188.6,1,28751300
02/11/2007,23.86825092,24.06771414,23.31178667,24.03849341,250528850,187.87,0,189.44,183.49,189.21,1,35789800
05/11/2007,23.65354211,24.00673175,23.40707165,23.54047061,201044401,186.18,0,188.96,184.24,185.29,1,28720600
06/11/2007,24.36627372,24.39295352,23.53792968,23.76407268,238682038,191.79,0,192,185.27,187.05,1,34097400
