date,adjClose,adjHigh,adjLow,adjOpen,adjVolume,close,divCash,high,low,open,splitFactor,volume
28/07/2015,628,632.83,623.31,632.83,1727327,628,0,632.83,623.31,632.83,1,1727327
29/07/2015,631.93,633.36,622.65,628.8,1575069,631.93,0,633.36,622.65,628.8,1,1575069
30/07/2015,632.59,635.22,622.05,630,1474203,632.59,0,635.22,622.05,630,1,1474203
31/07/2015,625.61,632.91,625.5,631.38,1706149,625.61,0,632.91,625.5,631.38,1,1706149
03/08/2015,631.21,633.0556,625.34,625.34,1304511,631.21,0,633.0556,625.34,625.34,1,1304511
04/08/2015,629.25,634.81,627.16,628.42,1490881,629.25,0,634.81,627.16,628.42,1,1490881
05/08/2015,643.78,647.86,633.16,634.33,2008659,643.78,0,647.86,633.16,634.33,1,2008659
06/08/2015,642.68,645.379,632.25,645,1572600,642.68,0,645.379,632.25,645,1,1572600
07/08/2015,635.3,642.68,629.71,640.23,1403865,635.3,0,642.68,629.71,640.23,1,1403865
10/08/2015,633.73,643.44,631.249,639.48,1809205,633.73,0,643.44,631.249,639.48,1,1809205
11/08/2015,660.78,674.9,654.27,669.2,5029203,660.78,0,674.9,654.27,669.2,1,5029203
12/08/2015,659.56,665,652.29,663.08,2940803,659.56,0,665,652.29,663.08,1,2940803
13/08/2015,656.45,664.5,651.661,659.3225,1810749,656.45,0,664.5,651.661,659.3225,1,1810749
14/08/2015,657.12,659.855,652.66,655.01,1072061,657.12,0,659.855,652.66,655.01,1,1072061
17/08/2015,660.87,661.38,651.24,656.8,1051699,660.87,0,661.38,651.24,656.8,1,1051699
18/08/2015,656.13,664,653.46,661.9,1456059,656.13,0,664,653.46,661.9,1,1456059
19/08/2015,660.9,667,654.19,656.6,2134098,660.9,0,667,654.19,656.6,1,2134098
20/08/2015,646.83,662.99,642.9,655.46,2855299,646.83,0,662.99,642.9,655.46,1,2855299
21/08/2015,612.48,640.05,612.33,639.78,4265183,612.48,0,640.05,612.33,639.78,1,4265183
24/08/2015,589.61,614,565.05,573,5770302,589.61,0,614,565.05,573,1,5770302
25/08/2015,582.06,617.45,581.11,614.91,3537966,582.06,0,617.45,581.11,614.91,1,3537966
26/08/2015,628.62,631.71,599.05,610.35,4235891,628.62,0,631.71,599.05,610.35,1,4235891
27/08/2015,637.61,643.59,622,639.4,3491336,637.61,0,643.59,622,639.4,1,3491336
28/08/2015,630.38,636.88,624.56,632.82,1978733,630.38,0,636.88,624.56,632.82,1,1978733
31/08/2015,618.25,635.8,617.68,627.54,2176737,618.25,0,635.8,617.68,627.54,1,2176737
01/09/2015,597.79,612.86,594.1,602.36,3702105,597.79,0,612.86,594.1,602.36,1,3702105
02/09/2015,614.34,614.34,599.71,605.68,2575620,614.34,0,614.34,599.71,605.68,1,2575620
03/09/2015,606.25,619.71,602.8213,617,1759572,606.25,0,619.71,602.8213,617,1,1759572
04/09/2015,600.7,603.47,595.25,600,2089453,600.7,0,603.47,595.25,600,1,2089453
08/09/2015,614.66,616.31,604.12,612.49,2279538,614.66,0,616.31,604.12,612.49,1,2279538
09/09/2015,612.72,626.52,609.6,621.22,1702094,612.72,0,626.52,609.6,621.22,1,1702094
10/09/2015,621.35,624.16,611.43,613.1,1905276,621.35,0,624.16,611.43,613.1,1,1905276
11/09/2015,625.77,625.78,617.42,619.75,1373545,625.77,0,625.78,617.42,619.75,1,1373545
14/09/2015,623.24,625.86,619.43,625.7,1702271,623.24,0,625.86,619.43,625.7,1,1702271
15/09/2015,635.14,638.7,623.78,626.7,2084397,635.14,0,638.7,623.78,626.7,1,2084397
16/09/2015,635.98,637.95,632.32,635.47,1286454,635.98,0,637.95,632.32,635.47,1,1286454
17/09/2015,642.9,650.9,635.02,637.79,2274690,642.9,0,650.9,635.02,637.79,1,2274690
18/09/2015,629.25,640,627.02,636.79,5133386,629.25,0,640,627.02,636.79,1,5133386
21/09/2015,635.44,636.49,625.94,634.4,1788506,635.44,0,636.49,625.94,634.4,1,1788506
22/09/2015,622.69,627.55,615.43,627,2562869,622.69,0,627.55,615.43,627,1,2562869
23/09/2015,622.36,628.93,620,622.05,1470949,622.36,0,628.93,620,622.05,1,1470949
24/09/2015,625.8,627.32,612.4,616.64,2240098,625.8,0,627.32,612.4,616.64,1,2240098
25/09/2015,611.97,629.77,611,629.77,2174009,611.97,0,629.77,611,629.77,1,2174009
28/09/2015,594.89,614.605,589.38,610.34,3110651,594.89,0,614.605,589.38,610.34,1,3110651
29/09/2015,594.97,605,590.22,597.28,2310284,594.97,0,605,590.22,597.28,1,2310284
30/09/2015,608.42,608.76,600.73,603.28,2332087,608.42,0,608.76,600.73,603.28,1,2332087
01/10/2015,611.29,612.09,599.85,608.37,1867601,611.29,0,612.09,599.85,608.37,1,1867601
02/10/2015,626.91,627.34,603.13,607.2,2684805,626.91,0,627.34,603.13,607.2,1,2684805
05/10/2015,641.47,643.01,627,632,1803643,641.47,0,643.01,627,632,1,1803643
06/10/2015,645.44,649.25,636.5295,638.84,2236847,645.44,0,649.25,636.5295,638.84,1,2236847
07/10/2015,642.36,650.609,632.15,649.24,2092714,642.36,0,650.609,632.15,649.24,1,2092714
08/10/2015,639.16,644.45,625.56,641.36,2182081,639.16,0,644.45,625.56,641.36,1,2182081
09/10/2015,643.61,645.99,635.318,640,1648736,643.61,0,645.99,635.318,640,1,1648736
12/10/2015,646.67,648.5,639.01,642.09,1276134,646.67,0,648.5,639.01,642.09,1,1276134
13/10/2015,652.3,657.8125,643.15,643.15,1807685,652.3,0,657.8125,643.15,643.15,1,1807685
14/10/2015,651.16,659.39,648.85,653.21,1415468,651.16,0,659.39,648.85,653.21,1,1415468
15/10/2015,661.74,663.13,654.46,654.66,1885737,661.74,0,663.13,654.46,654.66,1,1885737
16/10/2015,662.2,664.97,657.2,664.11,1611128,662.2,0,664.97,657.2,664.11,1,1611128
19/10/2015,666.1,666.82,659.58,661.18,1477340,666.1,0,666.82,659.58,661.18,1,1477340
20/10/2015,650.28,664.7197,644.195,664.04,2498215,650.28,0,664.7197,644.195,664.04,1,2498215
21/10/2015,642.61,655.87,641.73,654.15,1794172,642.61,0,655.87,641.73,654.15,1,1794172
22/10/2015,651.79,657.8,644.01,646.7,4070954,651.79,0,657.8,644.01,646.7,1,4070954
23/10/2015,702,730,701.5,727.5,6653923,702,0,730,701.5,727.5,1,6653923
26/10/2015,712.78,719.15,701.26,701.55,2716615,712.78,0,719.15,701.26,701.55,1,2716615
27/10/2015,708.49,713.62,704.55,707.38,2245796,708.49,0,713.62,704.55,707.38,1,2245796
28/10/2015,712.95,712.98,703.08,707.33,2178917,712.95,0,712.98,703.08,707.33,1,2178917
29/10/2015,716.92,718.26,710.01,710.5,1455965,716.92,0,718.26,710.01,710.5,1,1455965
30/10/2015,710.81,718,710.05,715.73,1908774,710.81,0,718,710.05,715.73,1,1908774
02/11/2015,721.11,721.62,705.85,711.06,1886250,721.11,0,721.62,705.85,711.06,1,1886250
03/11/2015,722.16,724.65,714.72,718.86,1565379,722.16,0,724.65,714.72,718.86,1,1565379
04/11/2015,728.11,733.1,721.9,722,1706700,728.11,0,733.1,721.9,722,1,1706700
05/11/2015,731.25,739.48,729.47,729.47,1861550,731.25,0,739.48,729.47,729.47,1,1861550
06/11/2015,733.76,735.41,727.01,731.5,1511599,733.76,0,735.41,727.01,731.5,1,1511599
09/11/2015,724.89,734.71,719.43,730.2,2069807,724.89,0,734.71,719.43,730.2,1,2069807
10/11/2015,728.32,730.59,718.5001,724.4,1607994,728.32,0,730.59,718.5001,724.4,1,1607994
11/11/2015,735.4,741,730.23,732.46,1366995,735.4,0,741,730.23,732.46,1,1366995
12/11/2015,731.23,737.8,728.645,731,1837154,731.23,0,737.8,728.645,731,1,1837154
13/11/2015,717,731.15,716.73,729.17,2075504,717,0,731.15,716.73,729.17,1,2075504
16/11/2015,728.96,729.49,711.33,715.6,1905893,728.96,0,729.49,711.33,715.6,1,1905893
17/11/2015,725.3,731.845,723.027,729.29,1506733,725.3,0,731.845,723.027,729.29,1,1506733
18/11/2015,740,741.41,727,727.58,1684259,740,0,741.41,727,727.58,1,1684259
19/11/2015,738.41,742,737.43,738.74,1327879,738.41,0,742,737.43,738.74,1,1327879
20/11/2015,756.6,757.92,743,746.53,2213284,756.6,0,757.92,743,746.53,1,2213284
23/11/2015,755.98,762.7075,751.82,757.45,1415385,755.98,0,762.7075,751.82,757.45,1,1415385
24/11/2015,748.28,755.279,737.63,752,2334197,748.28,0,755.279,737.63,752,1,2334197
25/11/2015,748.15,752,746.06,748.14,1122224,748.15,0,752,746.06,748.14,1,1122224
27/11/2015,750.26,753.41,747.49,748.46,838528,750.26,0,753.41,747.49,748.46,1,838528
30/11/2015,742.6,754.93,741.27,748.81,2097624,742.6,0,754.93,741.27,748.81,1,2097624
01/12/2015,767.04,768.95,746.7,747.11,2134621,767.04,0,768.95,746.7,747.11,1,2134621
02/12/2015,762.38,775.955,758.96,768.9,2230373,762.38,0,775.955,758.96,768.9,1,2230373
03/12/2015,752.54,768.995,745.63,766.01,2590641,752.54,0,768.995,745.63,766.01,1,2590641
04/12/2015,766.81,768.49,750,753.1,2757283,766.81,0,768.49,750,753.1,1,2757283
07/12/2015,763.25,768.73,755.09,767.77,1812314,763.25,0,768.73,755.09,767.77,1,1812314
08/12/2015,762.37,764.8,754.2,757.89,1829475,762.37,0,764.8,754.2,757.89,1,1829475
09/12/2015,751.61,764.23,737.001,759.17,2699990,751.61,0,764.23,737.001,759.17,1,2699990
10/12/2015,749.46,755.85,743.83,752.85,1988380,749.46,0,755.85,743.83,752.85,1,1988380
11/12/2015,738.87,745.71,736.75,741.16,2224410,738.87,0,745.71,736.75,741.16,1,2224410
14/12/2015,747.77,748.73,724.17,741.79,2421236,747.77,0,748.73,724.17,741.79,1,2421236
15/12/2015,743.4,758.08,743.01,753,2666229,743.4,0,758.08,743.01,753,1,2666229
16/12/2015,758.09,760.59,739.435,750,1993251,758.09,0,760.59,739.435,750,1,1993251
17/12/2015,749.43,762.68,749,762.42,1553418,749.43,0,762.68,749,762.42,1,1553418
18/12/2015,739.31,754.13,738.15,746.51,3148743,739.31,0,754.13,738.15,746.51,1,3148743
21/12/2015,747.77,750,740,746.13,1525703,747.77,0,750,740,746.13,1,1525703
22/12/2015,750,754.85,745.53,751.65,1365520,750,0,754.85,745.53,751.65,1,1365520
23/12/2015,750.31,754.21,744,753.47,1566726,750.31,0,754.21,744,753.47,1,1566726
24/12/2015,748.4,751.35,746.62,749.55,527223,748.4,0,751.35,746.62,749.55,1,527223
28/12/2015,762.51,762.99,749.52,752.92,1515716,762.51,0,762.99,749.52,752.92,1,1515716
29/12/2015,776.6,779.98,766.43,766.69,1765012,776.6,0,779.98,766.43,766.69,1,1765012
30/12/2015,771,777.6,766.9,776.6,1293521,771,0,777.6,766.9,776.6,1,1293521
31/12/2015,758.88,769.5,758.34,769.5,1500923,758.88,0,769.5,758.34,769.5,1,1500923
04/01/2016,741.84,744.06,731.2577,743,3272776,741.84,0,744.06,731.2577,743,1,3272776
05/01/2016,742.58,752,738.64,746.45,1950691,742.58,0,752,738.64,746.45,1,1950691
06/01/2016,743.62,747.18,728.92,730,1947034,743.62,0,747.18,728.92,730,1,1947034
07/01/2016,726.39,738.5,719.06,730.31,2963741,726.39,0,738.5,719.06,730.31,1,2963741
08/01/2016,714.47,733.23,713,731.45,2450857,714.47,0,733.23,713,731.45,1,2450857
11/01/2016,716.03,718.855,703.54,716.61,2090621,716.03,0,718.855,703.54,716.61,1,2090621
12/01/2016,726.07,728.75,717.3165,721.68,2024509,726.07,0,728.75,717.3165,721.68,1,2024509
13/01/2016,700.56,734.74,698.61,730.85,2501730,700.56,0,734.74,698.61,730.85,1,2501730
14/01/2016,714.72,721.925,689.1,705.38,2225768,714.72,0,721.925,689.1,705.38,1,2225768
15/01/2016,694.45,706.74,685.37,692.29,3608109,694.45,0,706.74,685.37,692.29,1,3608109
19/01/2016,701.79,709.98,693.4101,703.3,2268078,701.79,0,709.98,693.4101,703.3,1,2268078
20/01/2016,698.45,706.85,673.26,688.61,3444962,698.45,0,706.85,673.26,688.61,1,3444962
21/01/2016,706.59,719.19,694.46,702.18,2412211,706.59,0,719.19,694.46,702.18,1,2412211
22/01/2016,725.25,728.13,720.121,723.6,2011797,725.25,0,728.13,720.121,723.6,1,2011797
25/01/2016,711.67,729.68,710.01,723.58,1711716,711.67,0,729.68,710.01,723.58,1,1711716
26/01/2016,713.04,718.28,706.48,713.85,1331691,713.04,0,718.28,706.48,713.85,1,1331691
27/01/2016,699.99,718.235,694.39,713.67,2194227,699.99,0,718.235,694.39,713.67,1,2194227
28/01/2016,730.96,733.69,712.35,722.22,2676397,730.96,0,733.69,712.35,722.22,1,2676397
29/01/2016,742.95,744.9899,726.8,731.53,3474319,742.95,0,744.9899,726.8,731.53,1,3474319
01/02/2016,752,757.86,743.27,750.46,5139157,752,0,757.86,743.27,750.46,1,5139157
02/02/2016,764.65,789.8699,764.65,784.5,6348126,764.65,0,789.8699,764.65,784.5,1,6348126
03/02/2016,726.95,774.5,720.5,770.22,6171019,726.95,0,774.5,720.5,770.22,1,6171019
04/02/2016,708.01,727,701.86,722.81,5168709,708.01,0,727,701.86,722.81,1,5168709
05/02/2016,683.57,703.99,680.15,703.87,5105725,683.57,0,703.99,680.15,703.87,1,5105725
08/02/2016,682.74,684.03,663.06,667.85,4247355,682.74,0,684.03,663.06,667.85,1,4247355
09/02/2016,678.11,699.9,668.77,672.32,3608914,678.11,0,699.9,668.77,672.32,1,3608914
10/02/2016,684.12,701.31,682.13,686.86,2638007,684.12,0,701.31,682.13,686.86,1,2638007
11/02/2016,683.11,689.35,668.8675,675,3024043,683.11,0,689.35,668.8675,675,1,3024043
12/02/2016,682.4,693.75,678.6,690.26,2141373,682.4,0,693.75,678.6,690.26,1,2141373
16/02/2016,691,698,685.05,692.98,2520021,691,0,698,685.05,692.98,1,2520021
17/02/2016,708.4,709.75,691.38,699,2492634,708.4,0,709.75,691.38,699,1,2492634
18/02/2016,697.35,712.35,696.03,710,1883248,697.35,0,712.35,696.03,710,1,1883248
19/02/2016,700.91,703.0805,694.05,695.03,1589281,700.91,0,703.0805,694.05,695.03,1,1589281
22/02/2016,706.46,713.24,702.51,707.45,1949816,706.46,0,713.24,702.51,707.45,1,1949816
23/02/2016,695.85,708.4,693.58,701.45,2009280,695.85,0,708.4,693.58,701.45,1,2009280
24/02/2016,699.56,700,680.78,688.92,1963573,699.56,0,700,680.78,688.92,1,1963573
25/02/2016,705.75,705.98,690.585,700.01,1642166,705.75,0,705.98,690.585,700.01,1,1642166
26/02/2016,705.07,713.43,700.86,708.58,2243522,705.07,0,713.43,700.86,708.58,1,2243522
29/02/2016,697.77,710.89,697.68,700.32,2481145,697.77,0,710.89,697.68,700.32,1,2481145
01/03/2016,718.81,718.81,699.77,703.62,2151419,718.81,0,718.81,699.77,703.62,1,2151419
02/03/2016,718.85,720,712,719,1629003,718.85,0,720,712,719,1,1629003
03/03/2016,712.42,719.45,706.02,718.68,1957974,712.42,0,719.45,706.02,718.68,1,1957974
04/03/2016,710.89,716.49,706.02,714.99,1972077,710.89,0,716.49,706.02,714.99,1,1972077
07/03/2016,695.16,708.0912,686.9,706.9,2988026,695.16,0,708.0912,686.9,706.9,1,2988026
08/03/2016,693.97,703.79,685.34,688.59,2058471,693.97,0,703.79,685.34,688.59,1,2058471
09/03/2016,705.24,705.68,694,698.47,1421515,705.24,0,705.68,694,698.47,1,1421515
10/03/2016,712.82,716.44,703.36,708.12,2833525,712.82,0,716.44,703.36,708.12,1,2833525
11/03/2016,726.82,726.92,717.125,720,1970815,726.82,0,726.92,717.125,720,1,1970815
14/03/2016,730.49,735.5,725.15,726.81,1718252,730.49,0,735.5,725.15,726.81,1,1718252
15/03/2016,728.33,732.29,724.77,726.92,1720965,728.33,0,732.29,724.77,726.92,1,1720965
16/03/2016,736.09,737.47,724.51,726.37,1624370,736.09,0,737.47,724.51,726.37,1,1624370
17/03/2016,737.78,743.07,736,736.45,1860834,737.78,0,743.07,736,736.45,1,1860834
18/03/2016,737.6,742,731.83,741.86,2980709,737.6,0,742,731.83,741.86,1,2980709
21/03/2016,742.09,742.5,733.5157,736.5,1836503,742.09,0,742.5,733.5157,736.5,1,1836503
22/03/2016,740.75,745,737.46,737.46,1269749,740.75,0,745,737.46,737.46,1,1269749
23/03/2016,738.06,745.7199,736.15,742.36,1432099,738.06,0,745.7199,736.15,742.36,1,1432099
24/03/2016,735.3,737.747,731,732.01,1594891,735.3,0,737.747,731,732.01,1,1594891
28/03/2016,733.53,738.99,732.5,736.79,1301327,733.53,0,738.99,732.5,736.79,1,1301327
29/03/2016,744.77,747.25,728.76,734.59,1903758,744.77,0,747.25,728.76,734.59,1,1903758
30/03/2016,750.53,757.88,748.74,750.1,1782427,750.53,0,757.88,748.74,750.1,1,1782427
31/03/2016,744.95,750.85,740.94,749.25,1718798,744.95,0,750.85,740.94,749.25,1,1718798
01/04/2016,749.91,750.34,737,738.6,1576745,749.91,0,750.34,737,738.6,1,1576745
04/04/2016,745.29,752.8,742.43,750.06,1134390,745.29,0,752.8,742.43,750.06,1,1134390
05/04/2016,737.8,742.8,735.37,738,1132294,737.8,0,742.8,735.37,738,1,1132294
06/04/2016,745.69,746.24,735.56,735.77,1053713,745.69,0,746.24,735.56,735.77,1,1053713
07/04/2016,740.28,746.9999,736.28,745.37,1453185,740.28,0,746.9999,736.28,745.37,1,1453185
08/04/2016,739.15,745.45,735.55,743.97,1290787,739.15,0,745.45,735.55,743.97,1,1290787
11/04/2016,736.1,745,736.05,743.02,1220088,736.1,0,745,736.05,743.02,1,1220088
12/04/2016,743.09,743.83,731.01,738,1352992,743.09,0,743.83,731.01,738,1,1352992
13/04/2016,751.72,754.38,744.261,749.16,1707641,751.72,0,754.38,744.261,749.16,1,1707641
14/04/2016,753.2,757.31,752.705,754.01,1135271,753.2,0,757.31,752.705,754.01,1,1135271
15/04/2016,759,761,752.6938,753.98,1809332,759,0,761,752.6938,753.98,1,1809332
18/04/2016,766.61,768.05,757.3,760.46,1558848,766.61,0,768.05,757.3,760.46,1,1558848
19/04/2016,753.93,769.9,749.33,769.51,2030526,753.93,0,769.9,749.33,769.51,1,2030526
20/04/2016,752.67,758.1315,750.01,758,1529217,752.67,0,758.1315,750.01,758,1,1529217
21/04/2016,759.14,760.45,749.55,755.38,3060490,759.14,0,760.45,749.55,755.38,1,3060490
22/04/2016,718.77,736.12,713.61,726.3,5951938,718.77,0,736.12,713.61,726.3,1,5951938
25/04/2016,723.15,723.93,715.59,716.1,1959179,723.15,0,723.93,715.59,716.1,1,1959179
26/04/2016,708.14,725.766,703.0264,725.42,2744587,708.14,0,725.766,703.0264,725.42,1,2744587
27/04/2016,705.84,708.98,692.3651,707.29,3098587,705.84,0,708.98,692.3651,707.29,1,3098587
28/04/2016,691.02,714.17,689.55,708.26,2867255,691.02,0,714.17,689.55,708.26,1,2867255
29/04/2016,693.01,697.62,689,690.7,2487673,693.01,0,697.62,689,690.7,1,2487673
02/05/2016,698.21,700.64,691,697.63,1645265,698.21,0,700.64,691,697.63,1,1645265
03/05/2016,692.36,697.84,692,696.87,1543785,692.36,0,697.84,692,696.87,1,1543785
04/05/2016,695.7,699.75,689.01,690.49,1693525,695.7,0,699.75,689.01,690.49,1,1693525
05/05/2016,701.43,702.3199,695.72,697.7,1683507,701.43,0,702.3199,695.72,697.7,1,1683507
06/05/2016,711.12,711.86,698.1067,698.38,1829291,711.12,0,711.86,698.1067,698.38,1,1829291
09/05/2016,712.9,718.71,710,712,1510289,712.9,0,718.71,710,712,1,1510289
10/05/2016,723.18,723.5,715.72,716.75,1569591,723.18,0,723.5,715.72,716.75,1,1569591
11/05/2016,715.29,724.48,712.8,723.41,1692063,715.29,0,724.48,712.8,723.41,1,1692063
12/05/2016,713.31,719.25,709,717.06,1361332,713.31,0,719.25,709,717.06,1,1361332
13/05/2016,710.83,716.6619,709.26,711.93,1314499,710.83,0,716.6619,709.26,711.93,1,1314499
16/05/2016,716.49,718.48,705.65,709.13,1317069,716.49,0,718.48,705.65,709.13,1,1317069
17/05/2016,706.23,721.52,704.11,715.99,2001225,706.23,0,721.52,704.11,715.99,1,2001225
18/05/2016,706.63,711.6,700.63,703.67,1766836,706.63,0,711.6,700.63,703.67,1,1766836
19/05/2016,700.32,706,696.8,702.36,1670234,700.32,0,706,696.8,702.36,1,1670234
20/05/2016,709.74,714.58,700.52,701.62,1828387,709.74,0,714.58,700.52,701.62,1,1828387
23/05/2016,704.24,711.4781,704.18,706.53,1330692,704.24,0,711.4781,704.18,706.53,1,1330692
24/05/2016,720.09,720.97,706.86,706.86,1929467,720.09,0,720.97,706.86,706.86,1,1929467
25/05/2016,725.27,727.51,719.7047,720.76,1632564,725.27,0,727.51,719.7047,720.76,1,1632564
26/05/2016,724.12,728.33,720.28,722.87,1576286,724.12,0,728.33,720.28,722.87,1,1576286
27/05/2016,732.66,733.936,724,724.01,1974962,732.66,0,733.936,724,724.01,1,1974962
31/05/2016,735.72,739.73,731.26,731.74,2129545,735.72,0,739.73,731.26,731.74,1,2129545
01/06/2016,734.15,737.21,730.66,734.53,1253593,734.15,0,737.21,730.66,734.53,1,1253593
02/06/2016,730.4,733.02,724.17,732.5,1341807,730.4,0,733.02,724.17,732.5,1,1341807
03/06/2016,722.34,729.49,720.56,729.27,1226253,722.34,0,729.49,720.56,729.27,1,1226253
06/06/2016,716.55,724.91,714.61,724.91,1566059,716.55,0,724.91,714.61,724.91,1,1566059
07/06/2016,716.65,721.98,716.55,719.84,1336754,716.65,0,721.98,716.55,719.84,1,1336754
08/06/2016,728.28,728.57,720.58,723.96,1583701,728.28,0,728.57,720.58,723.96,1,1583701
09/06/2016,728.58,729.54,722.3361,722.87,988914,728.58,0,729.54,722.3361,722.87,1,988914
10/06/2016,719.41,725.89,716.43,719.47,1216443,719.41,0,725.89,716.43,719.47,1,1216443
13/06/2016,718.36,725.44,716.51,716.51,1258930,718.36,0,725.44,716.51,716.51,1,1258930
14/06/2016,718.27,722.47,713.12,716.48,1306065,718.27,0,722.47,713.12,716.48,1,1306065
15/06/2016,718.92,722.98,717.31,719,1214517,718.92,0,722.98,717.31,719,1,1214517
16/06/2016,710.36,716.65,703.26,714.91,1982471,710.36,0,716.65,703.26,714.91,1,1982471
17/06/2016,691.72,708.82,688.4515,708.65,3402357,691.72,0,708.82,688.4515,708.65,1,3402357
20/06/2016,693.71,702.48,693.41,698.77,2082538,693.71,0,702.48,693.41,698.77,1,2082538
21/06/2016,695.94,702.77,692.01,698.4,1465634,695.94,0,702.77,692.01,698.4,1,1465634
22/06/2016,697.46,700.86,693.0819,699.06,1184318,697.46,0,700.86,693.0819,699.06,1,1184318
23/06/2016,701.87,701.95,687,697.45,2171415,701.87,0,701.95,687,697.45,1,2171415
24/06/2016,675.22,689.4,673.45,675.17,4449022,675.22,0,689.4,673.45,675.17,1,4449022
27/06/2016,668.26,672.3,663.284,671,2641085,668.26,0,672.3,663.284,671,1,2641085
28/06/2016,680.04,680.33,673,678.97,2173762,680.04,0,680.33,673,678.97,1,2173762
29/06/2016,684.11,687.4292,681.41,683,1932561,684.11,0,687.4292,681.41,683,1,1932561
30/06/2016,692.1,692.32,683.65,685.47,1597714,692.1,0,692.32,683.65,685.47,1,1597714
01/07/2016,699.21,700.65,692.1301,692.2,1344710,699.21,0,700.65,692.1301,692.2,1,1344710
05/07/2016,694.49,696.94,688.88,696.06,1462616,694.49,0,696.94,688.88,696.06,1,1462616
06/07/2016,697.77,701.68,689.09,689.98,1411925,697.77,0,701.68,689.09,689.98,1,1411925
07/07/2016,695.36,698.2,688.215,698.08,1304200,695.36,0,698.2,688.215,698.08,1,1304200
08/07/2016,705.63,705.71,696.435,699.5,1575166,705.63,0,705.71,696.435,699.5,1,1575166
11/07/2016,715.09,716.51,707.24,708.05,1111762,715.09,0,716.51,707.24,708.05,1,1111762
12/07/2016,720.64,722.94,715.91,719.12,1336921,720.64,0,722.94,715.91,719.12,1,1336921
13/07/2016,716.98,724,716.85,723.62,935876,716.98,0,724,716.85,723.62,1,935876
14/07/2016,720.95,722.21,718.03,721.58,950193,720.95,0,722.21,718.03,721.58,1,950193
15/07/2016,719.85,725.74,719.055,725.73,1279339,719.85,0,725.74,719.055,725.73,1,1279339
18/07/2016,733.78,736.13,721.19,722.71,1295476,733.78,0,736.13,721.19,722.71,1,1295476
19/07/2016,736.96,736.99,729,729.89,1227486,736.96,0,736.99,729,729.89,1,1227486
20/07/2016,741.19,742.13,737.1,737.33,1289671,741.19,0,742.13,737.1,737.33,1,1289671
21/07/2016,738.63,741.69,735.831,740.36,1026306,738.63,0,741.69,735.831,740.36,1,1026306
22/07/2016,742.74,743.24,736.56,741.86,1259823,742.74,0,743.24,736.56,741.86,1,1259823
25/07/2016,739.77,742.61,737.5,740.67,1032432,739.77,0,742.61,737.5,740.67,1,1032432
26/07/2016,738.42,741.69,734.27,739.04,1186738,738.42,0,741.69,734.27,739.04,1,1186738
27/07/2016,741.77,744.46,737,738.28,1512517,741.77,0,744.46,737,738.28,1,1512517
28/07/2016,745.91,748.65,739.3,747.04,3530169,745.91,0,748.65,739.3,747.04,1,3530169
29/07/2016,768.79,778.55,766.77,772.71,3841482,768.79,0,778.55,766.77,772.71,1,3841482
01/08/2016,772.88,780.43,761.09,761.09,2700470,772.88,0,780.43,761.09,761.09,1,2700470
02/08/2016,771.07,775.84,767.85,768.69,1784525,771.07,0,775.84,767.85,768.69,1,1784525
03/08/2016,773.18,773.21,766.82,767.18,1287421,773.18,0,773.21,766.82,767.18,1,1287421
04/08/2016,771.61,774.07,768.795,772.22,1140254,771.61,0,774.07,768.795,772.22,1,1140254
05/08/2016,782.22,783.04,772.34,773.78,1801205,782.22,0,783.04,772.34,773.78,1,1801205
08/08/2016,781.76,782.63,778.091,782,1107857,781.76,0,782.63,778.091,782,1,1107857
09/08/2016,784.26,788.94,780.57,781.1,1318894,784.26,0,788.94,780.57,781.1,1,1318894
10/08/2016,784.68,786.8123,782.778,783.75,786363,784.68,0,786.8123,782.778,783.75,1,786363
11/08/2016,784.85,789.75,782.97,785,975113,784.85,0,789.75,782.97,785,1,975113
12/08/2016,783.22,783.395,780.4,781.5,740498,783.22,0,783.395,780.4,781.5,1,740498
15/08/2016,782.44,787.49,780.11,783.75,938186,782.44,0,787.49,780.11,783.75,1,938186
16/08/2016,777.14,780.98,773.444,780.3,1028047,777.14,0,780.98,773.444,780.3,1,1028047
17/08/2016,779.91,780.81,773.53,777.32,924226,779.91,0,780.81,773.53,777.32,1,924226
18/08/2016,777.5,782.86,777,780.01,719429,777.5,0,782.86,777,780.01,1,719429
19/08/2016,775.42,777.1,773.13,775,861546,775.42,0,777.1,773.13,775,1,861546
22/08/2016,772.15,774.54,770.0502,773.27,951362,772.15,0,774.54,770.0502,773.27,1,951362
23/08/2016,772.08,776.44,771.785,775.48,928232,772.08,0,776.44,771.785,775.48,1,928232
24/08/2016,769.64,774.5,767.07,770.58,1071999,769.64,0,774.5,767.07,770.58,1,1071999
25/08/2016,769.41,771.89,763.1846,767,926883,769.41,0,771.89,763.1846,767,1,926883
26/08/2016,769.54,776.0799,765.85,769,1166681,769.54,0,776.0799,765.85,769,1,1166681
29/08/2016,772.15,774.99,766.615,768.74,847565,772.15,0,774.99,766.615,768.74,1,847565
30/08/2016,769.09,774.466,766.84,769.33,1130029,769.09,0,774.466,766.84,769.33,1,1130029
31/08/2016,767.05,769.09,765.38,767.01,1248556,767.05,0,769.09,765.38,767.01,1,1248556
01/09/2016,768.78,771.02,764.3,769.25,925131,768.78,0,771.02,764.3,769.25,1,925131
